,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Price,Location,MatchedDistricts,Description,Date,Lat,Lon,Bedrooms,Bathrooms,Apartment,WaterTank
453,453,453.0,453.0,130000000.0,,,"For more properties visit www.kigalidealer.com
Call +250789022546
Whatssap +250788392925
Kimihururra apartment for sale in very quiet neighborhood
3bedrooms, 2bathrooms, kitching and siiting room,and balkons it has also garafe and parking.
price 130millions very negotible
For more visit www.kigalidealer.com",Posted On: 25-Nov-2019,,,3,2,True,False
454,454,454.0,454.0,30000000.0,,,"For more properties visit www.kigalidealer.com
Call +250789022546
Whatssap +250788392925
Very big plot for sale at kinyinya in a residentila area
Plot size : 50/25
price 30millions very negotible
For more visit www.kigalidealer.com",Posted On: 25-Nov-2019,,,,,False,False
455,455,455.0,455.0,38000000.0,KABEZA,"KABEZA, Rwanda","Inzu nziza igurishwa iri kabeza ifite ibyumba3 na toiltte 2 na salon na sale amange nigikoni munzu na Annex uyikeneye hamagara
Tell 0785324178",Posted On: 25-Nov-2019,-1.97182785,30.13199711,3,2,False,False
456,456,456.0,456.0,120000000.0,1,"KIBAGABAGA, Rwanda","For more properties visit www.kigalidealer.com
Call +250789022546
Whatssap: +250788392925
Kibagabaga house for rent, this house is well located very closer to the main road
5bedrooms, with worldrobes 4bathrooms, office, diinning and sitting rooms, kichen with cabinets, boy's quarters and annexes
price: 120,000,000 FRW
or more visit houses www.kigalidealer.com",Posted On: 25-Nov-2019,-1.9342906000000002,30.117899600000005,5,4,False,False
457,457,457.0,457.0,16000000.0,,"KANOMBE, Rwanda","For more properties visit www.kigalidealer.com
Call +250789022546
Whatssap: +250788392925
Plot for sale in Kanombe in very good location
price: 16millions
Plotsize: 20/25
or more visit houses www.kigalidealer.com",Posted On: 25-Nov-2019,-1.9617271,30.146460700000002,,,False,False
458,458,458.0,458.0,65000000.0,,"KANOMBE, Rwanda","For more properties visit www.kigalidealer.com
Call +250789022546
Whatssap: +250788392925
Kanombe house for rent, this house is well located very closer to the main road
4bedrooms, with worldrobes 3bathrooms, office, diinning and sitting rooms, kichen with cabinets, boy's quarters and annexes
price: 60,000,000 FRW
or more visit houses www.kigalidealer.com",Posted On: 25-Nov-2019,-1.9617271,30.146460700000002,4,3,False,False
459,459,459.0,459.0,400000.0,,"KIBAGABAGA, Rwanda","For more properties visit www.kigalidealer.com
Call +250789022546
Whatssap: +250788392925
Kibagabaga house for rent, this house is well located very closer to the main road
4bedrooms, with worldrobes 3bathrooms, office, diinning and sitting rooms, kichen with cabinets, boy's quarters and annexes
price: 400,000 FRW
or more visit houses www.kigalidealer.com",Posted On: 25-Nov-2019,-1.9342906000000002,30.117899600000005,4,3,False,False
460,460,460.0,460.0,55000000.0,,"KICUKIRO, Rwanda","For more properties visit www.kigalidealer.com
Call +250789022546
Whatssap: +250788392925
Kicukiro two houses for rent, this house is well located very closer to the main road
4bedrooms, with worldrobes 3bathrooms, office, diinning and sitting rooms, kichen with cabinets, boy's quarters and annexes
price: 55,000,000 FRW
or more visit houses www.kigalidealer.com",Posted On: 25-Nov-2019,-1.9854367,30.1036335,4,3,False,False
461,461,461.0,461.0,65000000.0,,"KIBAGABAGA, Rwanda","For more properties visit www.kigalidealer.com
Call +250789022546
Whatssap: +250788392925
Kibagabaga house for rent, this house is well located very closer to the main road
4bedrooms, with worldrobes 3bathrooms, office, diinning and sitting rooms, kichen with cabinets, boy's quarters and annexes
price: 65,000,000 FRW
or more visit houses www.kigalidealer.com",Posted On: 25-Nov-2019,-1.9342906000000002,30.117899600000005,4,3,False,False
462,462,462.0,462.0,85000000.0,,"KIBAGABAGA, Rwanda","For more properties visit www.kigalidealer.com
Call +250789022546
Whatssap: +250788392925
Kibagabaga house for rent, this house is well located very closer to the main road
4bedrooms, with worldrobes 3bathrooms, office, diinning and sitting rooms, kichen with cabinets, boy's quarters and annexes
price: 85,000,000 FRW
or more visit houses www.kigalidealer.com",Posted On: 25-Nov-2019,-1.9342906000000002,30.117899600000005,4,3,False,False
463,463,463.0,463.0,75000000.0,GACURIRO,"GACURIRO, Rwanda","For more properties visit www.kigalidealer.com
Call +250789022546
Whatssap: +250788392925
Gacuriro house for sale, this house is well located very closer to the main road
4bedrooms, with worldrobes 3bathrooms, office, diinning and sitting rooms, kichen with cabinets, boy's quarters and annexes
price: 75,000,000FRW
or more visit houses www.kigalidealer.co",Posted On: 25-Nov-2019,,,4,3,False,False
464,464,464.0,464.0,60000000.0,,"KICUKIRO, Rwanda","For more properties visit www.kigalidealer.com
Kicukiro house for sale.
Call +250789022546
WhatsApp +250788392925
House details:
5bedrooms with worldrobes
3bathrooms
Dinning and sitting rooms
Kitchen
Storage
Boy quarters and outside kitchen
Ground parking and garden.
Price: 60millions
Plot size 30/20
For more visit www.kigalidealer.com",Posted On: 25-Nov-2019,-1.9854367,30.1036335,5,3,False,False
465,465,465.0,465.0,80000000.0,,"KICUKIRO, Rwanda","For more properties visit www.kigalidealer.com
Kicukiro house for sale.
Call +250789022546
WhatsApp +250788392925
House details:
4bedrooms with worldrobes
2bathrooms
Dinning and sitting rooms
Kitchen
Storage
Boy quarters and outside kitchen
Ground parking and garden.
Price: 80millions
Plot size 30/20
For more visit www.kigalidealer.com",Posted On: 25-Nov-2019,-1.9854367,30.1036335,4,2,False,False
466,466,466.0,466.0,68000000.0,,"KICUKIRO, Rwanda","For more properties visit www.kigalidealer.com
Kicukiro house for sale.
Call +250789022546
WhatsApp +250788392925
House details:
4bedrooms with worldrobes
2bathrooms
Dinning and sitting rooms
Kitchen
Storage
Boy quarters and outside kitchen
Ground parking and garden.
Price: 68millions
Plot size 30/20
For more visit www.kigalidealer.com",Posted On: 25-Nov-2019,-1.9854367,30.1036335,4,2,False,False
467,467,467.0,467.0,80000000.0,,"KIMIRONKO, Rwanda","For more properties visit www.kigalidealer.com
Kimironko house for sale.
Call +250789022546
WhatsApp +250788392925
House details:
4bedrooms with worldrobes
2bathrooms
Dinning and sitting rooms
Kitchen
Storage
Boy quarters and outside kitchen
Ground parking and garden.
Price: 80millions
Plot size 30/20
For more visit www.kigalidealer.com",Posted On: 25-Nov-2019,-1.942618,30.1382016,4,2,False,False
468,468,468.0,468.0,85000000.0,85,"KICUKIRO, Rwanda","For more properties visit www.kigalidealer.com
Kicukiro house for sale.
Call +250789022546
WhatsApp +250788392925
House details:
4bedrooms with worldrobes
2bathrooms
Dinning and sitting rooms
Kitchen
Storage
Boy quarters and outside kitchen
Ground parking and garden.
Price: 85millions
Plot size 30/20
For more visit www.kigalidealer.com",Posted On: 25-Nov-2019,-1.9854367,30.1036335,4,2,False,False
469,469,469.0,469.0,55000000.0,,"KANOMBE, Rwanda","For more properties visit www.kigalidealer.com
Kanombe house for sale.
Call +250789022546
WhatsApp +250788392925
House details:
4bedrooms with worldrobes
2bathrooms
Dinning and sitting rooms
Kitchen
Storage
Boy quarters and outside kitchen
Ground parking and garden.
Price: 55millions
Plot size 30/20
For more visit www.kigalidealer.com",Posted On: 25-Nov-2019,-1.9617271,30.146460700000002,4,2,False,False
470,470,470.0,470.0,65000000.0,,"KANOMBE, Rwanda","For more properties visit www.kigalidealer.com
Kanombe house for sale.
Call +250789022546
WhatsApp +250788392925
House details:
4bedrooms with worldrobes
2bathrooms
Dinning and sitting rooms
Kitchen
Storage
Boy quarters and outside kitchen
Ground parking and garden.
Price: 65millions
Plot size 30/20
For more visit www.kigalidealer.com",Posted On: 25-Nov-2019,-1.9617271,30.146460700000002,4,2,False,False
471,471,471.0,471.0,,NYARUTARAMA,"NYARUTARAMA, Rwanda","This beautiful villa is located in the prime area in Kigali, Nyarutarama
Description:
- 6 bedrooms (4bedrooms are self contained)
- 2 sitting rooms and 2 dining rooms
- 5 restrooms (WC)
- a modern kitchen and storage
-Boy’s quarters and water tanks
-Large and beautiful gardens
-Swimming pool
Plot size: 40m*35m
Wonderful view of Gacuriro
Price : 700,000 USD Negotiable. For more details contact us on:+250788225193/+250728225193/+250738225193 or send an e-mail to:jerremyd2002@yahoo.fr or trust@7novaproperties.rw",Posted On: 24-Nov-2019,-1.9320983,30.0964196,6,,False,True
472,472,472.0,472.0,110000000.0,KIBAGABAGA,"KIBAGABAGA, Rwanda","A NEW 5 BEDROOM HOUSE AT KIBAGABAGA [Rwf 120 000 000≈$1287553]
For pictures and details: https://www.abahuza.com/property/a-new-5-bedroom-house-at-kibagabaga-1574539632
It is new house of 5 bedrooms, 4 bathrooms, living room, dining room and modern kitchen. It has annex house with outside kitchen and domestic staff quarter. It has garden, parking and water tank for permanent water supply.
It is nearby Saint Ignas, kimironko market and Kimironko simba supermarket. It is around 4.6km (11 minutes driving) from MTN Center nyarutarama and around 6.0km (14 minutes driving) from Kisimenti.

Neighborhood name: Kibagabaga
Furnished: No
Price: 120,000,000Rwf

FOR MORE INFORMATION:

Phone/ WhatsApp: +250 786 675 208
Email: esercosltd@gmail.com
Office: NO 4, KN 2 Avenue, Kigali City Center (CRYSTAL PLAZA building, 2nd Floor - Upstairs of Fantastic Restaurant).",Posted On: 24-Nov-2019,-1.9342906000000002,30.117899600000005,5,4,False,True
473,473,473.0,473.0,53000000.0,KANOMBE,"KANOMBE, Rwanda","Inzu nziza igurishwa iri kanombe ifite ibyumba4 na toiltte 3 na salon na sale amange nigikoni munzu na Annex uyikeneye hamagara
Tell 0785324178",Posted On: 24-Nov-2019,-1.9617271,30.146460700000002,4,3,False,False
474,474,474.0,474.0,65000000.0,KANOMBE,"KANOMBE, Rwanda","Inzu nziza igurishwa iri kanombe ifite ibyumba4 na toiltte 3 na salon na sale amange nigikoni munzu na Annex uyikeneye hamagara
Tell 0785324178",Posted On: 24-Nov-2019,-1.9617271,30.146460700000002,4,3,False,False
475,475,475.0,475.0,27000000.0,MASAKA,"MASAKA, Rwanda","Inzu nziza igurishwa iri masaka ifite ibyumba3 na toiltte 2 na salon na sale amange nigikoni munzu na Annex uyikeneye hamagara
Tell 0785324178",Posted On: 24-Nov-2019,-1.9842539000000001,30.186531,3,2,False,False
476,476,476.0,476.0,53000000.0,,,"Ifite ibyumba 4
nadushe natuwarete 3
nasaro nasaramange
nakwizine nannexes
0784455496
0785477579",Posted On: 24-Nov-2019,,,4,3,False,False
477,477,477.0,477.0,65000000.0,,,"Ifite ibyumba 4
nadushe natuwarete 3
nakwizine nannexes
nakwizine nannexes
0784455496
0785477479",Posted On: 24-Nov-2019,,,4,3,False,False
478,478,478.0,478.0,,NYAMATA,"NYAMATA, Rwanda","We are selling a house in Nyamata@45.000.000F
It has 4-#bedrooms, 2-#bathrooms, #sittingroom, #diningroom, kitchen, annex, parking, garden.
Plot size: 25/30m
Price:45.000.000Rwf
For more information: Call or Whatsapp: +250788528543",Posted On: 24-Nov-2019,-2.1508074,30.12087283,4,2,False,False
479,479,479.0,479.0,50000000.0,KANOMBE,"KANOMBE, Rwanda","for more information:
call/whatsapp:0785827700

it has 4 bedroom, 3 bathroom, sitting room, dinning room, kitchen, store, annex, water tank, parking and garden

size plot:25/30m
location:kanombe
price:50.000.000rwf",Posted On: 24-Nov-2019,-1.9617271,30.146460700000002,4,3,False,True
480,480,480.0,480.0,55000000.0,KANOMBE,"KANOMBE, Rwanda","for more information:
call/whatsapp:0785827700

it has 4 bedroom, 3 bathroom, sitting room, dinning room, kitchen, store, annex, water tank, parking and garden

size plot:25/30m
location:kanombe
price:55.000.000rwf",Posted On: 24-Nov-2019,-1.9617271,30.146460700000002,4,3,False,True
481,481,481.0,481.0,95000000.0,REMERA,"REMERA, Rwanda","for more information:
call/whatsapp:0785827700

it has 4 bedroom, 3 bathroom, sitting room, dinning room, kitchen, store, annex, water tank, parking and garden

size plot:25/30m
location:remera
price:95.000.000rwf",Posted On: 24-Nov-2019,-1.54111195,29.71697484,4,3,False,True
482,482,482.0,482.0,55000000.0,KANOMBE,"KANOMBE, Rwanda","for more information:
call/whatsapp:0785827700

it has 4 bedroom, 3 bathroom, sitting room, dinning room, kitchen, store, annex, water tank, parking and garden

size plot:25/30m
location:kanombe
price:55.000.000rwf",Posted On: 24-Nov-2019,-1.9617271,30.146460700000002,4,3,False,True
483,483,483.0,483.0,70000000.0,KIMIRONKO,"KIMIRONKO, Rwanda","for more information:
call/whatsapp:0785827700

it has 4 bedoom, 3 bathroom, sitting room, dinning room, kitchen, store, annex, water tank, parking and garden

size plot:30/30m
location:kimironko zindiro
price:70.000.000rwf",Posted On: 24-Nov-2019,-1.942618,30.1382016,,3,False,True
484,484,484.0,484.0,65000000.0,KIMIRONKO,"KIMIRONKO, Rwanda","for more information:
call/whatsapp:0785827700

it has 4 bedroom, 3 bathroom, sitting room, dinning room, kitchen, store, annex, water tank, parking and garden

size plot:25/30m
location:kimironko
price:65.000.000rwf",Posted On: 24-Nov-2019,-1.942618,30.1382016,4,3,False,True
485,485,485.0,485.0,125000000.0,GACURIRO,"GACURIRO, Rwanda","for more information:
call/whatsapp:0785827700

it has 5 bedroom, 5 bathroom, sitting room, dinning room, kitchen, store, annex, water tank, parking and garden

size plot:25/30m
location:gacuriro
price:125.000.000rwf",Posted On: 24-Nov-2019,,,5,5,False,True
486,486,486.0,486.0,55000000.0,KANOMBE,"KANOMBE, Rwanda","for more information:
call/whatsapp:0785827700

it has 4 bedroom, 3 bathroom, sitting room, dinning room, kitchen, store, annex, water tank, parking and garden

size plot:25/30m
location:kanombe
price:55.000.000rwf",Posted On: 24-Nov-2019,-1.9617271,30.146460700000002,4,3,False,True
487,487,487.0,487.0,140000000.0,KIBAGABAGA,"KIBAGABAGA, Rwanda","for more information:
call/whatsapp:0785827700

it has 6 bedroom, 4 bathroom, sitting room, dinning room, kitchen, store, annex, water tank, 2 Big parking and 2 Big garden

size plot:30/30m
location:kibagabaga
price:140.000.000rwf",Posted On: 24-Nov-2019,-1.9342906000000002,30.117899600000005,6,4,False,True
488,488,488.0,488.0,55000000.0,KANOMBE,"KANOMBE, Rwanda","for more information:
call/whatsapp:0785827700

it has 5 bedroom, 3 bathroom, sitting room, dinning room, kitchen, store, annex, water tank, parking and garden

size plot:25/30m
location:kanombe
price:55.000.000rwf",Posted On: 24-Nov-2019,-1.9617271,30.146460700000002,5,3,False,True
489,489,489.0,489.0,100000000.0,KIBAGABAGA,"KIBAGABAGA, Rwanda","For more info call or Whatsapp me on

+250788258203

Nice house for sale at kibagabaga it has

4 Bedrooms 3 bathrooms nice kitchen stinning room and dining room staff quarter water tank reservation
For more info call or Whatsapp me on
+250788258203",Posted On: 24-Nov-2019,-1.9342906000000002,30.117899600000005,3,3,False,True
490,490,490.0,490.0,55000000.0,KANOMBE,"KANOMBE, Rwanda","for more information:
call/whatsapp:0785827700

it has 4 bedroom, 3 bathroom, sitting room, dinning room, kitchen, store, annex, water tank, parking and garden

size plot:25/30m
location:kanombe
price:55.000.000rwf",Posted On: 24-Nov-2019,-1.9617271,30.146460700000002,4,3,False,True
491,491,491.0,491.0,100000000.0,KICUKIRO,"KICUKIRO, Rwanda","For more info call or Whatsapp me on

+250788258203

Igiciro ni 100 millions

Inzu nziza yimari igurishwa kicukiro ahantu heza cyane
Ifite ibyumba 6
Toilets 5
Igikoni
Plot size 27/30

Birihutirwa cyane
Kubindi bisobanuro hamagara broker
+250788258203",Posted On: 24-Nov-2019,-1.9854367,30.1036335,6,,False,False
492,492,492.0,492.0,85000000.0,KIBAGABAGA,"KIBAGABAGA, Rwanda",Iyinzu ifite Ibyumba 4 saro nasaramange igikoni cyomunzu nicyohanze dushe natuwarete 3 amakaro hose wahamagara 0786496425 Cg 0786398288,Posted On: 24-Nov-2019,-1.9342906000000002,30.117899600000005,,3,False,False
493,493,493.0,493.0,22000000.0,GISOZI,"GISOZI, Rwanda","Beautiful house available for sale in Gisozi. Located in an area with nice views
Built on a large plot of land with a very well manicured garden. A beautiful view of the city center. Cool and calm area.
5 bedrooms with 3 bathrooms, a large living room and dining area, a separate kids' tv room, a large kitchen with cabinets, a staff house in the back with several rooms and an outside kitchen.
The asking price is 220,000,000RWF.For more details contact us on: +250788225193/+250788225193/+250738225193 or send an e-mail to: jerremyd2002@yahoo.fr",Posted On: 24-Nov-2019,-1.9164179000000001,30.0879685,5,3,False,False
494,494,494.0,494.0,130000000.0,"WWW.GOBELAND.COM,KIBAGABAGA@130MILLIONS","KIBAGABAGA, Rwanda","Website: http://www.gobelandhouse.com
Call or whatsapp: +250784544916
www.gobelandhouse.com is selling a house in # Kibagabaga@130.000.000 frw.
It has 5-#bedrooms, 4-#bathrooms, #sittingroom, #diningroom, kitchen, annex, parking, garden.
Plot size: 25/20m
Price:130.000.000Rwf
For more information: Website: http://www.gobelandhouse.com
Call or whatsapp: +250783980531
Office location:
Street number: KG 11 Av
Kimironko, Gasabo district, Kigali (Rwanda), In front of KIE University, near Aroma coffee restaurant, in the same building of RIM BANK to the 2nd floor office No: 03.",Posted On: 24-Nov-2019,-1.9342906000000002,30.117899600000005,5,4,False,False
495,495,495.0,495.0,130000000.0,"WWW.GOBELAND.COM,KIBAGABAGA@130MILLIONS","KIBAGABAGA, Rwanda","Website: http://www.gobelandhouse.com
Call or whatsapp: +250784544916
www.gobelandhouse.com is selling a house in # Kibagabaga@130.000.000 frw.
It has 5-#bedrooms, 4-#bathrooms, #sittingroom, #diningroom, kitchen, annex, parking, garden.
Plot size: 25/20m
Price:130.000.000Rwf
For more information: Website: http://www.gobelandhouse.com
Call or whatsapp: +250783980531
Office location:
Street number: KG 11 Av
Kimironko, Gasabo district, Kigali (Rwanda), In front of KIE University, near Aroma coffee restaurant, in the same building of RIM BANK to the 2nd floor office No: 03.",Posted On: 24-Nov-2019,-1.9342906000000002,30.117899600000005,5,4,False,False
496,496,496.0,496.0,60000000.0,KICUKIRO,"KICUKIRO, Rwanda","for more information:
call/whatsapp:0785827700

it has 4 bedroom, 3 bathroom, sitting room, dinning room, kitchen, store, annex, water tank, parking and garden

size plot:25/30m
location:kicukiro
price:65.000.000rwf",Posted On: 24-Nov-2019,-1.9854367,30.1036335,4,3,False,True
497,497,497.0,497.0,55000000.0,KICUKIRO,"KICUKIRO, Rwanda","for more information:
call/whatsapp:0785827700

it has 4 bedroom, 3 bathroom, sitting room, dinning room, kitchen, store, annex, water tank, parking and garden

size plot:25/30m
location:kicukiro
price:55.000.000rwf",Posted On: 24-Nov-2019,-1.9854367,30.1036335,4,3,False,True
498,498,498.0,498.0,1100000000.0,"WWW.GOBELAND.COM,KIBAGABAGA@110MILLIONS","KIBAGABAGA, Rwanda","Website: http://www.gobelandhouse.com
Call or whatsapp: +250784544916
www.gobelandhouse.com is selling a house in # Kibagabaga@110.000.000 frw.
It has 5-#bedrooms, 4-#bathrooms, #sittingroom, #diningroom, kitchen, annex, parking, garden.
Plot size: 25/20m
Price:110.000.000Rwf
For more information: Website: http://www.gobelandhouse.com
Call or whatsapp: +250783980531
Office location:
Street number: KG 11 Av
Kimironko, Gasabo district, Kigali (Rwanda), In front of KIE University, near Aroma coffee restaurant, in the same building of RIM BANK to the 2nd floor office No: 03.",Posted On: 24-Nov-2019,-1.9342906000000002,30.117899600000005,5,4,False,False
499,499,499.0,499.0,140000000.0,"WWW.GOBELAND.COM,KIBAGABAGA@140MILLIONS","KIBAGABAGA, Rwanda","Website: http://www.gobelandhouse.com
Call or whatsapp: +250784544916
www.gobelandhouse.com is selling a house in # Kibagabaga@140.000.000 frw.
It has 5-#bedrooms, 4-#bathrooms, #sittingroom, #diningroom, kitchen, annex, parking, garden.
Plot size: 25/30m
Price:140.000.000Rwf
For more information: Website: http://www.gobelandhouse.com
Call or whatsapp: +250783980531
Office location:
Street number: KG 11 Av
Kimironko, Gasabo district, Kigali (Rwanda), In front of KIE University, near Aroma coffee restaurant, in the same building of RIM BANK to the 2nd floor office No: 03.",Posted On: 24-Nov-2019,-1.9342906000000002,30.117899600000005,5,4,False,False
500,500,500.0,500.0,65000000.0,KANOMBE,"KANOMBE, Rwanda","for more information:
call/whatsapp:0785827700

it has 4 bedroom, 3 bathroom, sitting room, dinning room, kitchen, store, annex, water tank, parking and garden

size plot:25/30m
location:kanombe
price:65.000.000rwf",Posted On: 24-Nov-2019,-1.9617271,30.146460700000002,4,3,False,True
501,501,501.0,501.0,80000000.0,KIMIRONKO,"KIMIRONKO, Rwanda","for more information:
call/whatsapp:0785827700

it has 4 bedroom, 3 bathroom, sitting room, dinning room, kitchen, store, annex, water tank, parking and garden

size plot:25/30m
location:kimironko bibare
price:80.000.000rwf",Posted On: 24-Nov-2019,-1.942618,30.1382016,4,3,False,True
502,502,502.0,502.0,70000000.0,"WWW.GOBELAND.COM,KICUKIRO@70MILLIONS","KICUKIRO, Rwanda","Website: http://www.gobelandhouse.com
Call or whatsapp: +250784544916
www.gobelandhouse.com is selling a house in # Kicukiro@70.000.000 frw.
It has 4-#bedrooms, 3-#bathrooms, #sittingroom, #diningroom, kitchen, annex, parking, garden.
Plot size: 25/30m
Price:70.000.000Rwf
For more information: Website: http://www.gobelandhouse.com
Call or whatsapp: +250783980531
Office location:
Street number: KG 11 Av
Kimironko, Gasabo district, Kigali (Rwanda), In front of KIE University, near Aroma coffee restaurant, in the same building of RIM BANK to the 2nd floor office No: 03.",Posted On: 24-Nov-2019,-1.9854367,30.1036335,4,3,False,False
503,503,503.0,503.0,55000000.0,"WWW.GOBELAND.COM,KICUKIRO@55MILLIONS","KICUKIRO, Rwanda","Website: http://www.gobelandhouse.com
Call or whatsapp: +250784544916
www.gobelandhouse.com is selling a house in # Kicukiro@55.000.000 frw.
It has 4-#bedrooms, 3-#bathrooms, #sittingroom, #diningroom, kitchen, annex, parking, garden.
Plot size: 25/20m
Price:55.000.000Rwf
For more information: Website: http://www.gobelandhouse.com
Call or whatsapp: +250783980531
Office location:
Street number: KG 11 Av
Kimironko, Gasabo district, Kigali (Rwanda), In front of KIE University, near Aroma coffee restaurant, in the same building of RIM BANK to the 2nd floor office No: 03.",Posted On: 24-Nov-2019,-1.9854367,30.1036335,4,3,False,False
504,504,504.0,504.0,45000000.0,"WWW.GOBELAND.COM,KANOMBE@45MILLIONS","KANOMBE, Rwanda","Website: http://www.gobelandhouse.com
Call or whatsapp: +250784544916
www.gobelandhouse.com is selling a house in # Kanombe@45.000.000 frw.
It has 4-#bedrooms, 3-#bathrooms, #sittingroom, #diningroom, kitchen, annex, parking, garden.
Plot size: 25/20m
Price:45.000.000Rwf
For more information: Website: http://www.gobelandhouse.com
Call or whatsapp: +250783980531
Office location:
Street number: KG 11 Av
Kimironko, Gasabo district, Kigali (Rwanda), In front of KIE University, near Aroma coffee restaurant, in the same building of RIM BANK to the 2nd floor office No: 03.",Posted On: 24-Nov-2019,-1.9617271,30.146460700000002,4,3,False,False
505,505,505.0,505.0,45000000.0,"WWW.GOBELAND.COM,KANOMBE@45MILLIONS","KANOMBE, Rwanda","Website: http://www.gobelandhouse.com
Call or whatsapp: +250784544916
www.gobelandhouse.com is selling a house in # Kanombe@45.000.000 frw.
It has 4-#bedrooms, 3-#bathrooms, #sittingroom, #diningroom, kitchen, annex, parking, garden.
Plot size: 25/20m
Price:45.000.000Rwf
For more information: Website: http://www.gobelandhouse.com
Call or whatsapp: +250783980531
Office location:
Street number: KG 11 Av
Kimironko, Gasabo district, Kigali (Rwanda), In front of KIE University, near Aroma coffee restaurant, in the same building of RIM BANK to the 2nd floor office No: 03.",Posted On: 24-Nov-2019,-1.9617271,30.146460700000002,4,3,False,False
506,506,506.0,506.0,55000000.0,"WWW.GOBELAND.COM,KANOMBE@55MILLIONS","KANOMBE, Rwanda","Website: http://www.gobelandhouse.com
Call or whatsapp: +250784544916
www.gobelandhouse.com is selling a house in # Kanombe@55.000.000 frw.
It has 4-#bedrooms, 3-#bathrooms, #sittingroom, #diningroom, kitchen, annex, parking, garden.
Plot size: 25/30m
Price:55.000.000Rwf
For more information: Website: http://www.gobelandhouse.com
Call or whatsapp: +250783980531
Office location:
Street number: KG 11 Av
Kimironko, Gasabo district, Kigali (Rwanda), In front of KIE University, near Aroma coffee restaurant, in the same building of RIM BANK to the 2nd floor office No: 03.",Posted On: 24-Nov-2019,-1.9617271,30.146460700000002,4,3,False,False
507,507,507.0,507.0,55000000.0,"WWW.GOBELAND.COM,KANOMBE@55MILLIONS","KANOMBE, Rwanda","Website: http://www.gobelandhouse.com
Call or whatsapp: +250784544916
www.gobelandhouse.com is selling a house in # Kanombe@55.000.000 frw.
It has 4-#bedrooms, 3-#bathrooms, #sittingroom, #diningroom, kitchen, annex, parking, garden.
Plot size: 25/30m
Price:55.000.000Rwf
For more information: Website: http://www.gobelandhouse.com
Call or whatsapp: +250783980531
Office location:
Street number: KG 11 Av
Kimironko, Gasabo district, Kigali (Rwanda), In front of KIE University, near Aroma coffee restaurant, in the same building of RIM BANK to the 2nd floor office No: 03.",Posted On: 24-Nov-2019,-1.9617271,30.146460700000002,4,3,False,False
508,508,508.0,508.0,65000000.0,"WWW.GOBELAND.COM,GISOZI@65MILLIONS","GISOZI, Rwanda","Website: http://www.gobelandhouse.com
Call or whatsapp: +250784544916
www.gobelandhouse.com is selling a house in # Gisozi@65.000.000 frw.
It has 4-#bedrooms, 3-#bathrooms, #sittingroom, #diningroom, kitchen, annex, parking, garden.
Plot size: 25/30m
Price:65.000.000Rwf
For more information: Website: http://www.gobelandhouse.com
Call or whatsapp: +250783980531
Office location:
Street number: KG 11 Av
Kimironko, Gasabo district, Kigali (Rwanda), In front of KIE University, near Aroma coffee restaurant, in the same building of RIM BANK to the 2nd floor office No: 03.",Posted On: 24-Nov-2019,-1.9164179000000001,30.0879685,4,3,False,False
509,509,509.0,509.0,55000000.0,"WWW.GOBELAND.COM,GISOZI@55MILLIONS","GISOZI, Rwanda","Website: http://www.gobelandhouse.com
Call or whatsapp: +250784544916
www.gobelandhouse.com is selling a house in # Gisozi@55.000.000 frw.
It has 4-#bedrooms, 3-#bathrooms, #sittingroom, #diningroom, kitchen, annex, parking, garden.
Plot size: 25/30m
Price:50.000.000Rwf
For more information: Website: http://www.gobelandhouse.com
Call or whatsapp: +250783980531
Office location:
Street number: KG 11 Av
Kimironko, Gasabo district, Kigali (Rwanda), In front of KIE University, near Aroma coffee restaurant, in the same building of RIM BANK to the 2nd floor office No: 03.",Posted On: 23-Nov-2019,-1.9164179000000001,30.0879685,4,3,False,False
510,510,510.0,510.0,50000000.0,"WWW.GOBELAND.COM,KANOMBE@50MILLIONS","KANOMBE, Rwanda","Website: http://www.gobelandhouse.com
Call or whatsapp: +250784544916
www.gobelandhouse.com is selling a house in # kanombe@50.000.000 frw.
It has 4-#bedrooms, 3-#bathrooms, #sittingroom, #diningroom, kitchen, annex, parking, garden.
Plot size: 25/30m
Price:50.000.000Rwf
For more information: Website: http://www.gobelandhouse.com
Call or whatsapp: +250783980531
Office location:
Street number: KG 11 Av
Kimironko, Gasabo district, Kigali (Rwanda), In front of KIE University, near Aroma coffee restaurant, in the same building of RIM BANK to the 2nd floor office No: 03.",Posted On: 23-Nov-2019,-1.9617271,30.146460700000002,4,3,False,False
511,511,511.0,511.0,50000000.0,"WWW.GOBELAND.COM,KANOMBE@50MILLIONS","KANOMBE, Rwanda","Website: http://www.gobelandhouse.com
Call or whatsapp: +250784544916
www.gobelandhouse.com is selling a house in # kanombe@50.000.000 frw.
It has 4-#bedrooms, 3-#bathrooms, #sittingroom, #diningroom, kitchen, annex, parking, garden.
Plot size: 25/30m
Price:50.000.000Rwf
For more information: Website: http://www.gobelandhouse.com
Call or whatsapp: +250783980531
Office location:
Street number: KG 11 Av
Kimironko, Gasabo district, Kigali (Rwanda), In front of KIE University, near Aroma coffee restaurant, in the same building of RIM BANK to the 2nd floor office No: 03.",Posted On: 23-Nov-2019,-1.9617271,30.146460700000002,4,3,False,False
